tweetid,sentiment,followers_count,favourites_count,verified,statuses_count,timestamp_ms,text,borough,party
942,0.4585,2418,23216,False,35860,1525181385916,It’s not just #Windrush. Injustice to minorities is a basic Tory instinct https://t.co/XNUte2LDKQ via @DawnButlerBrent #ToriesOut #VoteLabour,NULL,NULL
943,0.7579,222,582,False,5154,1525181388307,"Happy International Workers’ day everyone. In the UK only @UKLabour will deliver strengthened workers’ and trade union rights, minimum wage of £10 per hr, an end to precarious employment, investment in jobs and industry. #VoteLabour #JC4PM https://t.co/sAejhCu9vZ",NULL,NULL
944,-0.3382,6187,31014,False,33298,1525181389222,?? Today is the day Florida! No excuses. Get out there and exercise your right to vote. 

State-level elections matter a lot. Turning out for local legislative races is how Republicans have amassed so much political power. Let’s take it back. VOTE ? .
https://t.co/MQPTMegRfw,NULL,NULL
945,-0.9022,2992,18926,False,70100,1525181389378,"The NHS has staff shortages among other problems. If Theresa May is rejecting Doctor visas, she's deliberately harming the service it can offer, and endangering lives and health for no reason 
#SaveOurNHS
#VoteLabourMay3rd
https://t.co/Aab82p0l8b",NULL,NULL
946,0.7579,1095,28006,False,69840,1525181390479,"Happy International Workers’ day everyone. In the UK only @UKLabour will deliver strengthened workers’ and trade union rights, minimum wage of £10 per hr, an end to precarious employment, investment in jobs and industry. #VoteLabour #JC4PM https://t.co/sAejhCu9vZ",NULL,NULL
947,0.5994,302,17664,False,20968,1525181390979,"Given its local election week, worth noting Facebook engagement rates for past 7 days: 

@LeaveEUOfficial: 337k
Labour: 77k
Conservatives: 51k
Momentum: 50k
UKIP: 22k
LibDems: 11k",NULL,NULL
948,0.6597,3423,23539,False,14217,1525181391820,"@Suewilson91 In 2014 UKIP managed to take 150 seats off both Labour and Tory Parties in local elections. Because of that vote David Cameron gave us the EU Referendum in 2016. If UKIP can do it, so can Remain. #ABTV send both parties a message - if you don’t back remain, I won’t vote for you.",NULL,NULL
949,0.8469,1339,15759,False,22708,1525181394983,@jeremycorbyn @theresa_may MAYDAY!! MAYDAY!!! Save your community this Thursday May 3 and #VoteLabour
If Labour Win Barnet or Wandsworth it’s the end for Theresa May!!! Our communities have been decimated by the Tories ‘Enough is Enough’
#MAYDAY
https://t.co/WTKXoJX47i,NULL,NULL
950,0,78,20,False,24288,1525181399086,Local elections 2018: Cable on Liberal Democrat campaign https://t.co/1E5Rd5lnxP,NULL,NULL
951,0,78,20,False,24289,1525181399737,Local elections 2018: Batten on UKIP campaign https://t.co/j4lnKUpXGl,NULL,NULL
952,0.1531,2372,2768,False,3393,1525181400896,"Worcester's air quality is dire. 

You deserve better. 

Vote Green for a cleaner, healthier Worcester.

#VoteGreen2018 #LocalElections
#GreensGetItDone https://t.co/YBYY5E0pML",NULL,NULL
953,0.0258,22210,2223,True,14804,1525181400596,Please note that there are no local elections for Cheshire East Council in May 2018. More information can be found here: https://t.co/ZQGWIDF3tU https://t.co/EOaMH8tWEp,NULL,NULL
954,0.4767,148,4304,False,1942,1525181401273,"The Blue Wave will be local, or none at all. Word to the wise.

Democrats should not expect a blue wave in mid-term elections https://t.co/DttDDLByMm",NULL,NULL
955,0.0534,2532,43939,False,76680,1525181401684,"RT @WestmonsterUK: If Labour win the next election, Diane Abbott will be Home Secretary. 

Deeply disturbing. https://t.co/veHfyGqgar",NULL,NULL
956,-0.3127,375,4398,False,29358,1525181402229,"@nokidding3 @HelenSalmon2 @britainelects @YouGov I mean, we went through this argument last year, then the general election was called and Labour had a *massive* surge, including Corbyn's personal ratings, when people got to actually listen to him directly instead of getting his opinions second hand from a hostile media.",NULL,NULL
957,0.5859,11260,37,False,40503,1525181402392,What a brilliant turnout in Trafford today for the last Saturday of campaigning before polling day with @RLong_Bailey and @AngelaRayner #Labourdoorstep #VoteLabour https://t.co/WLlSklPcoh,NULL,NULL
958,-0.7506,582,28605,False,20037,1525181403882,In May local elections Vote #Ukip.  Theresa May has no intentions of getting us out of EU or stopping illegal immigration.  We need a points based system &amp; companies must decide who they actually need.  Show the #conservatives we will not tolerate their inept handling of #brexit,NULL,NULL
959,-0.1779,46,1395,False,1498,1525181408182,I was campaigning in Thurrock this morning ahead of the local elections.

We need to send an unmistakable message to @Theresa_May's weak and divided Government on Thursday.

Find out where you can join us campaigning and make the biggest difference: https://t.co/ttbxg2H0ai https://t.co/GZlZvPufO1,NULL,NULL
960,0,9687,2562,True,34573,1525181408689,"Tunisia’s Parliament has adopted a new law on local authorities, only a few days before the municipal elections. https://t.co/D7tZwaHbET",NULL,NULL
961,0.6486,17,801,False,930,1525181409067,Millions of people across the country are getting ready to send the Tories a powerful message in the local elections on Thursday.
This is why. #VoteLabour
 
Find your polling station now: https://t.co/i6q6sqhUu6 https://t.co/zOHt7wKrkT,NULL,NULL
962,0.9041,1375,26605,False,29419,1525181410875,"In the Tory Party broadcast @theresa_may boasts Tory councils have the lowest council tax &amp; best services, accompanied by a video of beautiful, clean streets &amp; the newly built Trafalgar Place, in Southwark, a @UKLabour council for 46 of the last 54 years!

https://t.co/AvJvAggrkc",NULL,NULL
963,-0.7888,6316,15008,False,114353,1525181412606,“@theresa_may vetoed cabinet pleas over visas for NHS Doctors”

She really is a nasty piece of work. 

I hope with all my being that this Thursday is so disastrous for the @CONservatives that they turn on her and force her to quit. 

#ToriesOUT #VoteLabour,NULL,NULL
964,0,1329,225,False,1356,1525181413924,Labour move into favourites with Ladbrokes to take Wandsworth Council #le2018 #LocalElections #wandsworth #tooting. Still very close it seems.,NULL,NULL
965,0,289,25064,False,23021,1525181416224,RT @CllrSalmaArif: Jessie is voting Labour on 3rd May - Are you? #LabourDoorstep #LocalElections2018 https://t.co/UFEQxdfld5,NULL,NULL
966,0.3612,857,1405,True,6641,1525181416428,"RT @brendanponton: Election Day in several local areas today - like Newport News, Norfolk, and Chesapeake https://t.co/lIsjVLrebI",NULL,NULL
967,0,551,851,False,2101,1525181417083,RT @MossadJack: Who will you be voting for in #LocalElections2018 ?,NULL,NULL
968,-0.7184,2389,46360,False,67557,1525181417635,"The front page of today's @EveningStandard tells us Theresa May blocked visas for #NHS doctor's coming from overseas to work in our health service, that's the kind of PM we have, anybody who votes tory at #LocalElections2018 is endorsing this wretched woman's cruelty #VoteLabour",NULL,NULL
969,0.5562,129,549,False,518,1525181418088,"Today is the last day of Early Voting for our local elections.  

Election Day is this Saturday, May 5th.  ????

It might be fun to comment below with a flag if you've voted!",NULL,NULL
970,0.5859,1373,29465,False,32617,1525181418839,What a brilliant turnout in Trafford today for the last Saturday of campaigning before polling day with @RLong_Bailey and @AngelaRayner #Labourdoorstep #VoteLabour https://t.co/WLlSklPcoh,NULL,NULL
971,-0.9032,214,775,False,5709,1525181420320,"From the crises in our schools, NHS and housing, to cuts to youth services and the Windrush scandal, the Tories are failing the people of our country.

#VoteLabour on Thursday to send this heartless Government an unmistakable message. https://t.co/TUCvdIcglg",NULL,NULL
972,0.5994,838,12741,False,12919,1525181420731,"Given its local election week, worth noting Facebook engagement rates for past 7 days: 

@LeaveEUOfficial: 337k
Labour: 77k
Conservatives: 51k
Momentum: 50k
UKIP: 22k
LibDems: 11k",NULL,NULL
973,0.0772,1146,847,False,636,1525181421148,"#OTD 1997. Labour Landslide. On a swing of 8.8%, Labour win 418 seats giving Blair a majority of 179. In their worst election defeat since 1906 the Tories retain just 165 MPs, with their smallest share of the vote since 1832. Blair becomes the youngest PM of the century. https://t.co/24Iz27VHN8",NULL,NULL
974,0.4497,200,20122,False,1720,1525181421429,"I mean, obviously #VoteLabour but when you do, be sure to know where you need to be to do so #Croydon #forthemany #rizeup #WeRiseTogether https://t.co/Lh3bMdUN6H",NULL,NULL
975,-0.1779,4099,169401,False,283855,1525181421922,I was campaigning in Thurrock this morning ahead of the local elections.

We need to send an unmistakable message to @Theresa_May's weak and divided Government on Thursday.

Find out where you can join us campaigning and make the biggest difference: https://t.co/ttbxg2H0ai https://t.co/GZlZvPufO1,NULL,NULL
976,0.6786,11260,37,False,40504,1525181422029,Things to do this weekend:

1. Go to https://t.co/Rccn67JTQn
2. Plan your route to the polls on Thursday
3. Hit share so your friends do the same

#VoteLabour,NULL,NULL
977,-0.9365,162,1216,False,11171,1525181425150,@Bevanite2017 @UKLabour No. But bad Tory results will weaken may and could even dislodge her. She is very weak and if suits decided it she would be gone. This would lead to a bloodbath Tory leadership contest and an election (not necessarily in that order).,NULL,NULL
978,0,866,3436,False,34188,1525181426548,@jeremycorbyn @theresa_may Young mum Daisy urges voters to back Jeremy Corbyn after reading #LabourManifesto
#VoteLabourMay3rd #newsnight #pmqs #mayday
https://t.co/gVzKQpxDSj,NULL,NULL
979,-0.7399,768,8627,False,11195,1525181431254,@disclaimermag @grakirby Where does Rudd resignation leave @theresa_may ?

Holed below the water line??????

Only questions 4 @theresa_may R

1. How fast is she taking on water?

2. How much rough water can she take from Local Elections?

3. When does first rat jump ship?

She's an embarrassment
#JustGo,NULL,NULL
980,0.4019,2965,90795,False,112861,1525181433360,"Today I am invited on to BBC 2’s Daily Politics at 12pm, and this evening on LBC’s Iain Dale Show at 6pm. To talk about the local elections (so I am told), and hopefully Brexit.",NULL,NULL
981,0,1385,24799,False,44735,1525181433786,RT @DavidDiedloner: Now can you see why they must go. 
 #MayMustGo 
#VoteLabour https://t.co/N4RfLkVGKM,NULL,NULL
982,0,1559,38045,False,42828,1525181436390,"Big shout out @BalChattha seeking election for #ShortHeath, #Walsall MBC #ToryCanvass #willenhall #shortheath #LocalElections2018 #VoteConservative",NULL,NULL
983,0.3182,2115,36371,False,39382,1525181437279,This ‘unguarded moment’ by Sainsbury’s CEO won’t be taken well by the thousands of @unitetheunion @GMB_union and @UsdawUnion members at ASDA/Sainsbury’s worrying about their jobs. @RLong_Bailey right to call for stronger protections for all impacted by mergers #VoteLabour https://t.co/PRp3m4YwJQ,NULL,NULL
984,-0.3382,78,15817,False,1712,1525181438088,?? Today is the day Florida! No excuses. Get out there and exercise your right to vote. 

State-level elections matter a lot. Turning out for local legislative races is how Republicans have amassed so much political power. Let’s take it back. VOTE ? .
https://t.co/MQPTMegRfw,NULL,NULL
985,0.6892,904,30770,False,10228,1525181441478,The polls are open! I hope you’ll join Tennesseans across the state and exercise your right to vote! Find your local polling location &gt;&gt;https://t.co/ZWa38UpSiv,NULL,NULL
986,-0.4767,3402,11935,False,75354,1525181444294,"Tory candidate Karen Sunderland, who is seeking election in Crofton Park, Lewisham, has been suspended for tweeting Islamophobic comments  

 https://t.co/kxuZPqESjd",NULL,NULL
987,-0.4019,5330,237,False,9388,1525181445918,"Opinion by @JPCapp @WA_Comms: ""Local politics, national problem: 2018 local election"" #LocalElections https://t.co/cVf2o77G6j",NULL,NULL
988,0.1531,8860,16457,False,21531,1525181446259,@MichaelAbberton No the only #priority is to #STOPBREXIT so #getreal ANY vote for @UKLabour currently will be taken by @jeremycorbyn as a vote for #Brexit
If you want to #remain in the #EuropeanUnion you must vote for a #RemainParty ??
#VoteLibDem #VoteTheGreenParty #VoteRenewBritain
@LibDems https://t.co/9rjL3tTiUa,NULL,NULL
989,0.0772,137,5708,False,10972,1525181447781,"#OTD 1997. Labour Landslide. On a swing of 8.8%, Labour win 418 seats giving Blair a majority of 179. In their worst election defeat since 1906 the Tories retain just 165 MPs, with their smallest share of the vote since 1832. Blair becomes the youngest PM of the century. https://t.co/24Iz27VHN8",NULL,NULL
990,0,1527,1201,False,23386,1525181452476,"Big shout out @BalChattha seeking election for #ShortHeath, #Walsall MBC #ToryCanvass #willenhall #shortheath #LocalElections2018 #VoteConservative",NULL,NULL
991,-0.6249,516,54546,False,92813,1525181453642,@jeremycorbyn Labour councils build five times more council homes than Conservative councils &amp; get 50% more homes of all types built.

To fix the housing crisis we need more Labour councillors &amp; more Labour councils elected on Thursday. #VoteLabour
#May1st #MayDay 
https://t.co/9RH7E2kDYa,NULL,NULL
992,0.3612,143,266,False,311,1525181455038,"Over 50% of #Bromley borough residents, on average, haven't voted in the past 14 @LBofBromley #LocalElections. It's like Band D households handing over £6,000 each in a supermarket without checking the bill. Take stock here: https://t.co/erC4s1Jk93 #LE2018 https://t.co/wbyKyvP0kr",NULL,NULL
993,0.8225,167,7371,False,7002,1525181457658,21 years ago today the most incredible election result of my lifetime took place. Tony Blair remains the only Labour leader since 1974 to win a general election and the only Labour leader in history to win 2 and then 3 full terms.,NULL,NULL
994,0.4534,86,5547,False,2123,1525181459777,"??Tennessee??

It is #ElectionDay so make sure you get out and VOTE??

Local elections matter! School board, county commissioners, and county executives need #gunsense too??
#GOTV #tnleg @MomsDemand https://t.co/Kc1PKoDkqa",NULL,NULL
995,0.3504,1243,1342,False,36844,1525181460068,"Friend of mine from Uni is a Labour member (self-proclaimed Corbynista) . Given it's local election week, he has spammed everyone's Facebook timeline so badly, people have started to unfriend him. I've never seen political propaganda on social media like it before.",NULL,NULL
